         x                y             f0_f2   
      225.000000       85.000000        1.970149
      225.000000       80.000000        2.055293
      225.000000       75.000000        2.072982
      225.000000       70.000000        1.533284
      225.000000       65.000000    9.684554E-01
      225.000000       60.000000    5.617442E-01
      225.000000       55.000000    5.275640E-01
      225.000000       50.000000    7.332944E-01
      225.000000       45.000000        1.100627
      225.000000       40.000000        1.530838
      225.000000       35.000000        1.862595
      225.000000       30.000000        2.030292
      225.000000       25.000000        2.093205
      225.000000       20.000000        2.103471
      225.000000       15.000000        2.275756
      225.000000       10.000000        2.443815
      225.000000        5.000000        2.189709
      225.000000    0.000000E+00        1.685383
      225.000000       -5.000000        1.417113
      225.000000      -10.000000        1.659588
      225.000000      -15.000000        2.172927
      225.000000      -20.000000        2.711859
      225.000000      -25.000000        2.996341
      225.000000      -30.000000        3.052448
      225.000000      -35.000000        2.864076
      225.000000      -40.000000        2.592721
      225.000000      -45.000000        2.355863
      225.000000      -50.000000        2.176136
      225.000000      -55.000000        2.687789
      225.000000      -60.000000        3.729784
      225.000000      -65.000000        4.592001
      225.000000      -70.000000        4.804491
      225.000000      -75.000000        4.832201
      225.000000      -80.000000        4.956699
      225.000000      -85.000000        5.037494
      225.000000      -90.000000        5.020269
      230.000000       90.000000        2.020500
      230.000000       85.000000        1.952592
      230.000000       80.000000        2.021566
      230.000000       75.000000        1.976253
      230.000000       70.000000        1.651874
      230.000000       65.000000        1.121206
      230.000000       60.000000    6.252224E-01
      230.000000       55.000000    4.948878E-01
      230.000000       50.000000    6.335066E-01
      230.000000       45.000000    9.640912E-01
      230.000000       40.000000        1.420835
      230.000000       35.000000        1.808556
      230.000000       30.000000        2.012391
      230.000000       25.000000        2.096897
      230.000000       20.000000        2.091675
      230.000000       15.000000        2.221894
      230.000000       10.000000        2.375697
      230.000000        5.000000        2.120579
      230.000000    0.000000E+00        1.609145
      230.000000       -5.000000        1.285263
      230.000000      -10.000000        1.460491
      230.000000      -15.000000        1.940730
      230.000000      -20.000000        2.518929
      230.000000      -25.000000        2.853844
      230.000000      -30.000000        2.926525
      230.000000      -35.000000        2.773654
      230.000000      -40.000000        2.515506
      230.000000      -45.000000        2.261760
      230.000000      -50.000000        2.167261
      230.000000      -55.000000        2.795703
      230.000000      -60.000000        3.803218
      230.000000      -65.000000        4.623793
      230.000000      -70.000000        4.876709
      230.000000      -75.000000        4.853251
      230.000000      -80.000000        4.946696
      230.000000      -85.000000        5.040321
      230.000000      -90.000000        5.020269
      235.000000       90.000000        2.020500
      235.000000       85.000000        1.935189
      235.000000       80.000000        1.983329
      235.000000       75.000000        1.944227
      235.000000       70.000000        1.711789
      235.000000       65.000000        1.263820
      235.000000       60.000000    7.077386E-01
      235.000000       55.000000    4.929484E-01
      235.000000       50.000000    5.674582E-01
      235.000000       45.000000    8.504649E-01
      235.000000       40.000000        1.293208
      235.000000       35.000000        1.709184
      235.000000       30.000000        1.966235
      235.000000       25.000000        2.083779
      235.000000       20.000000        2.099618
      235.000000       15.000000        2.183542
      235.000000       10.000000        2.302802
      235.000000        5.000000        2.071033
      235.000000    0.000000E+00        1.571538
      235.000000       -5.000000        1.193775
      235.000000      -10.000000        1.285543
      235.000000      -15.000000        1.738129
      235.000000      -20.000000        2.330691
      235.000000      -25.000000        2.724869
      235.000000      -30.000000        2.820338
      235.000000      -35.000000        2.690939
      235.000000      -40.000000        2.439602
      235.000000      -45.000000        2.233756
      235.000000      -50.000000        2.362224
      235.000000      -55.000000        3.018876
      235.000000      -60.000000        3.915116
      235.000000      -65.000000        4.678798
      235.000000      -70.000000        4.950159
      235.000000      -75.000000        4.878860
      235.000000      -80.000000        4.940676
      235.000000      -85.000000        5.044000
      235.000000      -90.000000        5.020269
      240.000000       90.000000        2.020500
      240.000000       85.000000        1.917237
      240.000000       80.000000        1.923692
      240.000000       75.000000        1.935467
      240.000000       70.000000        1.801442
      240.000000       65.000000        1.389163
      240.000000       60.000000    8.490725E-01
      240.000000       55.000000    5.541251E-01
      240.000000       50.000000    5.378041E-01
      240.000000       45.000000    7.594184E-01
      240.000000       40.000000        1.168717
      240.000000       35.000000        1.606206
      240.000000       30.000000        1.912456
      240.000000       25.000000        2.065383
      240.000000       20.000000        2.103646
      240.000000       15.000000        2.154144
      240.000000       10.000000        2.241066
      240.000000        5.000000        2.048231
      240.000000    0.000000E+00        1.550140
      240.000000       -5.000000        1.119772
      240.000000      -10.000000        1.124347
      240.000000      -15.000000        1.551538
      240.000000      -20.000000        2.150864
      240.000000      -25.000000        2.596934
      240.000000      -30.000000        2.715085
      240.000000      -35.000000        2.607949
      240.000000      -40.000000        2.396526
      240.000000      -45.000000        2.366211
      240.000000      -50.000000        2.700587
      240.000000      -55.000000        3.317644
      240.000000      -60.000000        4.050818
      240.000000      -65.000000        4.739625
      240.000000      -70.000000        5.017751
      240.000000      -75.000000        4.905533
      240.000000      -80.000000        4.937908
      240.000000      -85.000000        5.046422
      240.000000      -90.000000        5.020269
      245.000000       90.000000        2.020500
      245.000000       85.000000        1.903115
      245.000000       80.000000        1.861688
      245.000000       75.000000        1.921806
      245.000000       70.000000        1.837356
      245.000000       65.000000        1.470277
      245.000000       60.000000    9.766673E-01
      245.000000       55.000000    6.139603E-01
      245.000000       50.000000    5.143266E-01
      245.000000       45.000000    6.802201E-01
      245.000000       40.000000        1.053266
      245.000000       35.000000        1.508162
      245.000000       30.000000        1.857057
      245.000000       25.000000        2.043940
      245.000000       20.000000        2.104743
      245.000000       15.000000        2.133081
      245.000000       10.000000        2.190888
      245.000000        5.000000        2.037608
      245.000000    0.000000E+00        1.534333
      245.000000       -5.000000        1.053907
      245.000000      -10.000000    9.720269E-01
      245.000000      -15.000000        1.373192
      245.000000      -20.000000        1.980950
      245.000000      -25.000000        2.483963
      245.000000      -30.000000        2.619534
      245.000000      -35.000000        2.541029
      245.000000      -40.000000        2.471310
      245.000000      -45.000000        2.692455
      245.000000      -50.000000        3.115407
      245.000000      -55.000000        3.618716
      245.000000      -60.000000        4.193308
      245.000000      -65.000000        4.799812
      245.000000      -70.000000        5.073608
      245.000000      -75.000000        4.929163
      245.000000      -80.000000        4.937704
      245.000000      -85.000000        5.042425
      245.000000      -90.000000        5.020269
      250.000000       90.000000        2.020500
      250.000000       85.000000        1.890973
      250.000000       80.000000        1.798478
      250.000000       75.000000        1.855270
      250.000000       70.000000        1.846333
      250.000000       65.000000        1.569505
      250.000000       60.000000        1.096528
      250.000000       55.000000    6.574295E-01
      250.000000       50.000000    4.918959E-01
      250.000000       45.000000    6.036282E-01
      250.000000       40.000000    9.325004E-01
      250.000000       35.000000        1.414619
      250.000000       30.000000        1.808751
      250.000000       25.000000        2.025440
      250.000000       20.000000        2.105288
      250.000000       15.000000        2.116292
      250.000000       10.000000        2.140503
      250.000000        5.000000        2.033409
      250.000000    0.000000E+00        1.517036
      250.000000       -5.000000        1.002687
      250.000000      -10.000000    8.550376E-01
      250.000000      -15.000000        1.200693
      250.000000      -20.000000        1.811780
      250.000000      -25.000000        2.377186
      250.000000      -30.000000        2.591719
      250.000000      -35.000000        2.653192
      250.000000      -40.000000        2.825832
      250.000000      -45.000000        3.156456
      250.000000      -50.000000        3.522261
      250.000000      -55.000000        3.878395
      250.000000      -60.000000        4.326167
      250.000000      -65.000000        4.863372
      250.000000      -70.000000        5.124198
      250.000000      -75.000000        4.952041
      250.000000      -80.000000        4.943764
      250.000000      -85.000000        5.039103
      250.000000      -90.000000        5.020269
      255.000000       90.000000        2.020500
      255.000000       85.000000        1.879583
      255.000000       80.000000        1.743377
      255.000000       75.000000        1.732279
      255.000000       70.000000        1.860215
      255.000000       65.000000        1.690502
      255.000000       60.000000        1.180108
      255.000000       55.000000    6.891651E-01
      255.000000       50.000000    4.718369E-01
      255.000000       45.000000    5.329841E-01
      255.000000       40.000000    7.950296E-01
      255.000000       35.000000        1.284059
      255.000000       30.000000        1.761857
      255.000000       25.000000        2.019866
      255.000000       20.000000        2.107741
      255.000000       15.000000        2.105304
      255.000000       10.000000        2.105134
      255.000000        5.000000        2.027369
      255.000000    0.000000E+00        1.510789
      255.000000       -5.000000    9.720009E-01
      255.000000      -10.000000    8.478840E-01
      255.000000      -15.000000        1.153268
      255.000000      -20.000000        1.796508
      255.000000      -25.000000        2.430301
      255.000000      -30.000000        2.799616
      255.000000      -35.000000        3.053815
      255.000000      -40.000000        3.325358
      255.000000      -45.000000        3.625645
      255.000000      -50.000000        3.864110
      255.000000      -55.000000        4.086016
      255.000000      -60.000000        4.444410
      255.000000      -65.000000        4.928308
      255.000000      -70.000000        5.171434
      255.000000      -75.000000        4.980217
      255.000000      -80.000000        4.958197
      255.000000      -85.000000        5.036429
      255.000000      -90.000000        5.020269
      260.000000       90.000000        2.020500
      260.000000       85.000000        1.869249
      260.000000       80.000000        1.688067
      260.000000       75.000000        1.625485
      260.000000       70.000000        1.906870
      260.000000       65.000000        1.771039
      260.000000       60.000000        1.348680
      260.000000       55.000000    7.183594E-01
      260.000000       50.000000    4.673116E-01
      260.000000       45.000000    4.921317E-01
      260.000000       40.000000    6.778703E-01
      260.000000       35.000000        1.102505
      260.000000       30.000000        1.658730
      260.000000       25.000000        2.002870
      260.000000       20.000000        2.123927
      260.000000       15.000000        2.139845
      260.000000       10.000000        2.149327
      260.000000        5.000000        2.024791
      260.000000    0.000000E+00        1.586500
      260.000000       -5.000000        1.201230
      260.000000      -10.000000        1.034076
      260.000000      -15.000000        1.565098
      260.000000      -20.000000        2.277358
      260.000000      -25.000000        2.858155
      260.000000      -30.000000        3.261418
      260.000000      -35.000000        3.555235
      260.000000      -40.000000        3.792099
      260.000000      -45.000000        3.976124
      260.000000      -50.000000        4.143689
      260.000000      -55.000000        4.260839
      260.000000      -60.000000        4.564177
      260.000000      -65.000000        4.969772
      260.000000      -70.000000        5.187731
      260.000000      -75.000000        5.008024
      260.000000      -80.000000        4.970077
      260.000000      -85.000000        5.034009
      260.000000      -90.000000        5.020269
      265.000000       90.000000        2.020500
      265.000000       85.000000        1.860605
      265.000000       80.000000        1.673766
      265.000000       75.000000        1.540725
      265.000000       70.000000        1.912771
      265.000000       65.000000        1.938296
      265.000000       60.000000        1.444142
      265.000000       55.000000    7.370121E-01
      265.000000       50.000000    4.735036E-01
      265.000000       45.000000    4.808665E-01
      265.000000       40.000000    6.112195E-01
      265.000000       35.000000    9.629981E-01
      265.000000       30.000000        1.492756
      265.000000       25.000000        1.899491
      265.000000       20.000000        2.098938
      265.000000       15.000000        2.144821
      265.000000       10.000000        2.145692
      265.000000        5.000000        2.043124
      265.000000    0.000000E+00        1.888511
      265.000000       -5.000000        1.794730
      265.000000      -10.000000        1.765851
      265.000000      -15.000000        2.401381
      265.000000      -20.000000        3.118572
      265.000000      -25.000000        3.552513
      265.000000      -30.000000        3.819916
      265.000000      -35.000000        4.007870
      265.000000      -40.000000        4.153779
      265.000000      -45.000000        4.251196
      265.000000      -50.000000        4.355359
      265.000000      -55.000000        4.437890
      265.000000      -60.000000        4.680212
      265.000000      -65.000000        5.010365
      265.000000      -70.000000        5.188816
      265.000000      -75.000000        5.030485
      265.000000      -80.000000        4.976198
      265.000000      -85.000000        5.031480
      265.000000      -90.000000        5.020269
      270.000000       90.000000        2.020500
      270.000000       85.000000        1.852878
      270.000000       80.000000        1.841520
      270.000000       75.000000        1.492845
      270.000000       70.000000        1.941233
      270.000000       65.000000        1.982437
      270.000000       60.000000        1.651098
      270.000000       55.000000    8.457795E-01
      270.000000       50.000000    5.107599E-01
      270.000000       45.000000    4.911038E-01
      270.000000       40.000000    6.049729E-01
      270.000000       35.000000    9.138077E-01
      270.000000       30.000000        1.373360
      270.000000       25.000000        1.787812
      270.000000       20.000000        2.049235
      270.000000       15.000000        2.210902
      270.000000       10.000000        2.384686
      270.000000        5.000000        2.605107
      270.000000    0.000000E+00        2.824490
      270.000000       -5.000000        2.833023
      270.000000      -10.000000        2.876316
      270.000000      -15.000000        3.232672
      270.000000      -20.000000        3.848460
      270.000000      -25.000000        4.169355
      270.000000      -30.000000        4.300980
      270.000000      -35.000000        4.374338
      270.000000      -40.000000        4.446159
      270.000000      -45.000000        4.489289
      270.000000      -50.000000        4.541324
      270.000000      -55.000000        4.589238
      270.000000      -60.000000        4.783506
      270.000000      -65.000000        5.050092
      270.000000      -70.000000        5.188782
      270.000000      -75.000000        5.041423
      270.000000      -80.000000        4.979962
      270.000000      -85.000000        5.029094
      270.000000      -90.000000        5.020269
      275.000000       90.000000        2.020500
      275.000000       85.000000        1.847096
      275.000000       80.000000        2.026173
      275.000000       75.000000        1.488409
      275.000000       70.000000        1.914725
      275.000000       65.000000        2.035170
      275.000000       60.000000        1.731350
      275.000000       55.000000    9.297380E-01
      275.000000       50.000000    5.531923E-01
      275.000000       45.000000    5.308006E-01
      275.000000       40.000000    6.775929E-01
      275.000000       35.000000        1.035108
      275.000000       30.000000        1.532683
      275.000000       25.000000        2.016101
      275.000000       20.000000        2.425927
      275.000000       15.000000        2.786335
      275.000000       10.000000        3.153809
      275.000000        5.000000        3.524629
      275.000000    0.000000E+00        3.811698
      275.000000       -5.000000        3.694240
      275.000000      -10.000000        3.561424
      275.000000      -15.000000        3.828250
      275.000000      -20.000000        4.399804
      275.000000      -25.000000        4.631963
      275.000000      -30.000000        4.659759
      275.000000      -35.000000        4.658675
      275.000000      -40.000000        4.690677
      275.000000      -45.000000        4.687447
      275.000000      -50.000000        4.705764
      275.000000      -55.000000        4.720932
      275.000000      -60.000000        4.863893
      275.000000      -65.000000        5.075788
      275.000000      -70.000000        5.186158
      275.000000      -75.000000        5.046051
      275.000000      -80.000000        4.974023
      275.000000      -85.000000        5.025753
      275.000000      -90.000000        5.020269
      280.000000       90.000000        2.020500
      280.000000       85.000000        1.846743
      280.000000       80.000000        2.177298
      280.000000       75.000000        1.730577
      280.000000       70.000000        1.908909
      280.000000       65.000000        2.035355
      280.000000       60.000000        1.870308
      280.000000       55.000000        1.097746
      280.000000       50.000000    6.552373E-01
      280.000000       45.000000    7.233856E-01
      280.000000       40.000000        1.096613
      280.000000       35.000000        1.629576
      280.000000       30.000000        2.227913
      280.000000       25.000000        2.766693
      280.000000       20.000000        3.240220
      280.000000       15.000000        3.655989
      280.000000       10.000000        4.038249
      280.000000        5.000000        4.363575
      280.000000    0.000000E+00        4.579826
      280.000000       -5.000000        4.310277
      280.000000      -10.000000        3.939503
      280.000000      -15.000000        4.216043
      280.000000      -20.000000        4.799047
      280.000000      -25.000000        4.977931
      280.000000      -30.000000        4.930523
      280.000000      -35.000000        4.879354
      280.000000      -40.000000        4.888054
      280.000000      -45.000000        4.851283
      280.000000      -50.000000        4.851127
      280.000000      -55.000000        4.838909
      280.000000      -60.000000        4.938040
      280.000000      -65.000000        5.102979
      280.000000      -70.000000        5.182119
      280.000000      -75.000000        5.042832
      280.000000      -80.000000        4.966670
      280.000000      -85.000000        5.018107
      280.000000      -90.000000        5.020269
      285.000000       90.000000        2.020500
      285.000000       85.000000        1.848570
      285.000000       80.000000        2.320003
      285.000000       75.000000        1.921965
      285.000000       70.000000        1.920285
      285.000000       65.000000        2.036403
      285.000000       60.000000        1.920288
      285.000000       55.000000        1.221794
      285.000000       50.000000    9.803367E-01
      285.000000       45.000000        1.355744
      285.000000       40.000000        1.951706
      285.000000       35.000000        2.544095
      285.000000       30.000000        3.098063
      285.000000       25.000000        3.579618
      285.000000       20.000000        3.994151
      285.000000       15.000000        4.347925
      285.000000       10.000000        4.666375
      285.000000        5.000000        4.938415
      285.000000    0.000000E+00        5.113778
      285.000000       -5.000000        4.775266
      285.000000      -10.000000        4.243598
      285.000000      -15.000000        4.527841
      285.000000      -20.000000        5.092356
      285.000000      -25.000000        5.213159
      285.000000      -30.000000        5.118322
      285.000000      -35.000000        5.048808
      285.000000      -40.000000        5.052228
      285.000000      -45.000000        4.997973
      285.000000      -50.000000        4.976135
      285.000000      -55.000000        4.938324
      285.000000      -60.000000        4.998752
      285.000000      -65.000000        5.120975
      285.000000      -70.000000        5.173160
      285.000000      -75.000000        5.031751
      285.000000      -80.000000        4.941320
      285.000000      -85.000000        5.010630
      285.000000      -90.000000        5.020269
      290.000000       90.000000        2.020500
      290.000000       85.000000        1.852219
      290.000000       80.000000        2.387110
      290.000000       75.000000        2.079106
      290.000000       70.000000        1.934945
      290.000000       65.000000        1.901691
      290.000000       60.000000        1.761510
      290.000000       55.000000        1.599428
      290.000000       50.000000        1.682278
      290.000000       45.000000        2.195113
      290.000000       40.000000        2.790196
      290.000000       35.000000        3.310230
      290.000000       30.000000        3.760897
      290.000000       25.000000        4.143548
      290.000000       20.000000        4.468585
      290.000000       15.000000        4.763584
      290.000000       10.000000        5.071516
      290.000000        5.000000        5.358175
      290.000000    0.000000E+00        5.530702
      290.000000       -5.000000        5.140512
      290.000000      -10.000000        4.451369
      290.000000      -15.000000        4.753746
      290.000000      -20.000000        5.305434
      290.000000      -25.000000        5.392859
      290.000000      -30.000000        5.283086
      290.000000      -35.000000        5.199209
      290.000000      -40.000000        5.186725
      290.000000      -45.000000        5.105517
      290.000000      -50.000000        5.058828
      290.000000      -55.000000        5.000285
      290.000000      -60.000000        5.032943
      290.000000      -65.000000        5.120794
      290.000000      -70.000000        5.157609
      290.000000      -75.000000        5.015892
      290.000000      -80.000000        4.915872
      290.000000      -85.000000        5.003619
      290.000000      -90.000000        5.020269
      295.000000       90.000000        2.020500
      295.000000       85.000000        1.865968
      295.000000       80.000000        2.363285
      295.000000       75.000000        2.080235
      295.000000       70.000000        2.039016
      295.000000       65.000000        2.071115
      295.000000       60.000000        1.824872
      295.000000       55.000000        2.001373
      295.000000       50.000000        2.352813
      295.000000       45.000000        2.858951
      295.000000       40.000000        3.373655
      295.000000       35.000000        3.810670
      295.000000       30.000000        4.180299
      295.000000       25.000000        4.471180
      295.000000       20.000000        4.756814
      295.000000       15.000000        5.044962
      295.000000       10.000000        5.359239
      295.000000        5.000000        5.665017
      295.000000    0.000000E+00        5.840823
      295.000000       -5.000000        5.429088
      295.000000      -10.000000        4.593665
      295.000000      -15.000000        4.952616
      295.000000      -20.000000        5.501802
      295.000000      -25.000000        5.539020
      295.000000      -30.000000        5.396527
      295.000000      -35.000000        5.296225
      295.000000      -40.000000        5.289658
      295.000000      -45.000000        5.204748
      295.000000      -50.000000        5.151140
      295.000000      -55.000000        5.075887
      295.000000      -60.000000        5.083080
      295.000000      -65.000000        5.141091
      295.000000      -70.000000        5.167507
      295.000000      -75.000000        5.023965
      295.000000      -80.000000        4.923723
      295.000000      -85.000000        5.005026
      295.000000      -90.000000        5.020269
      300.000000       90.000000        2.020500
      300.000000       85.000000        1.878633
      300.000000       80.000000        2.290771
      300.000000       75.000000        2.020245
      300.000000       70.000000        2.144632
      300.000000       65.000000        2.287896
      300.000000       60.000000        2.086628
      300.000000       55.000000        2.472685
      300.000000       50.000000        2.912617
      300.000000       45.000000        3.387749
      300.000000       40.000000        3.808976
      300.000000       35.000000        4.154034
      300.000000       30.000000        4.435137
      300.000000       25.000000        4.690574
      300.000000       20.000000        4.954470
      300.000000       15.000000        5.230605
      300.000000       10.000000        5.556789
      300.000000        5.000000        5.896675
      300.000000    0.000000E+00        6.095589
      300.000000       -5.000000        5.665284
      300.000000      -10.000000        4.685816
      300.000000      -15.000000        5.151469
      300.000000      -20.000000        5.673131
      300.000000      -25.000000        5.655528
      300.000000      -30.000000        5.476944
      300.000000      -35.000000        5.348473
      300.000000      -40.000000        5.333876
      300.000000      -45.000000        5.242198
      300.000000      -50.000000        5.190836
      300.000000      -55.000000        5.111461
      300.000000      -60.000000        5.110022
      300.000000      -65.000000        5.149331
      300.000000      -70.000000        5.176393
      300.000000      -75.000000        5.033713
      300.000000      -80.000000        4.932511
      300.000000      -85.000000        5.007424
      300.000000      -90.000000        5.020269
      305.000000       90.000000        2.020500
      305.000000       85.000000        1.892901
      305.000000       80.000000        2.203996
      305.000000       75.000000        1.915748
      305.000000       70.000000        2.252452
      305.000000       65.000000        2.532056
      305.000000       60.000000        2.464397
      305.000000       55.000000        2.920565
      305.000000       50.000000        3.360450
      305.000000       45.000000        3.779088
      305.000000       40.000000        4.115432
      305.000000       35.000000        4.395892
      305.000000       30.000000        4.632538
      305.000000       25.000000        4.857343
      305.000000       20.000000        5.078856
      305.000000       15.000000        5.337466
      305.000000       10.000000        5.681554
      305.000000        5.000000        6.078409
      305.000000    0.000000E+00        6.313179
      305.000000       -5.000000        5.863667
      305.000000      -10.000000        4.728152
      305.000000      -15.000000        5.375159
      305.000000      -20.000000        5.831962
      305.000000      -25.000000        5.743113
      305.000000      -30.000000        5.539772
      305.000000      -35.000000        5.395086
      305.000000      -40.000000        5.376104
      305.000000      -45.000000        5.271585
      305.000000      -50.000000        5.217632
      305.000000      -55.000000        5.130424
      305.000000      -60.000000        5.121771
      305.000000      -65.000000        5.145953
      305.000000      -70.000000        5.183296
      305.000000      -75.000000        5.050062
      305.000000      -80.000000        4.951422
      305.000000      -85.000000        5.010375
      305.000000      -90.000000        5.020269
      310.000000       90.000000        2.020500
      310.000000       85.000000        1.911340
      310.000000       80.000000        2.108082
      310.000000       75.000000        1.980938
      310.000000       70.000000        2.365885
      310.000000       65.000000        2.782526
      310.000000       60.000000        2.810571
      310.000000       55.000000        3.322747
      310.000000       50.000000        3.683789
      310.000000       45.000000        4.039193
      310.000000       40.000000        4.315097
      310.000000       35.000000        4.569816
      310.000000       30.000000        4.766055
      310.000000       25.000000        4.974487
      310.000000       20.000000        5.158408
      310.000000       15.000000        5.399360
      310.000000       10.000000        5.758622
      310.000000        5.000000        6.207541
      310.000000    0.000000E+00        6.478787
      310.000000       -5.000000        6.004693
      310.000000      -10.000000        4.712892
      310.000000      -15.000000        5.598781
      310.000000      -20.000000        5.974720
      310.000000      -25.000000        5.805688
      310.000000      -30.000000        5.581902
      310.000000      -35.000000        5.420176
      310.000000      -40.000000        5.398274
      310.000000      -45.000000        5.285192
      310.000000      -50.000000        5.235076
      310.000000      -55.000000        5.144417
      310.000000      -60.000000        5.129298
      310.000000      -65.000000        5.137071
      310.000000      -70.000000        5.182650
      310.000000      -75.000000        5.064701
      310.000000      -80.000000        4.971692
      310.000000      -85.000000        5.015956
      310.000000      -90.000000        5.020269
      315.000000       90.000000        2.020500
      315.000000       85.000000        1.937660
      315.000000       80.000000        1.998194
      315.000000       75.000000        2.082908
      315.000000       70.000000        2.512932
      315.000000       65.000000        3.001779
      315.000000       60.000000        3.118268
      315.000000       55.000000        3.645522
      315.000000       50.000000        3.921822
      315.000000       45.000000        4.202073
      315.000000       40.000000        4.458793
      315.000000       35.000000        4.684636
      315.000000       30.000000        4.845600
      315.000000       25.000000        5.034019
      315.000000       20.000000        5.202794
      315.000000       15.000000        5.429779
      315.000000       10.000000        5.813820
      315.000000        5.000000        6.319304
      315.000000    0.000000E+00        6.616724
      315.000000       -5.000000        6.128107
      315.000000      -10.000000        4.663294
      315.000000      -15.000000        5.841238
      315.000000      -20.000000        6.104550
      315.000000      -25.000000        5.870821
      315.000000      -30.000000        5.626287
      315.000000      -35.000000        5.440875
      315.000000      -40.000000        5.405888
      315.000000      -45.000000        5.274301
      315.000000      -50.000000        5.223745
      315.000000      -55.000000        5.131717
      315.000000      -60.000000        5.117037
      315.000000      -65.000000        5.118891
      315.000000      -70.000000        5.178512
      315.000000      -75.000000        5.078909
      315.000000      -80.000000        4.990944
      315.000000      -85.000000        5.022485
      315.000000      -90.000000        5.020269
      320.000000       90.000000        2.020500
      320.000000       85.000000        1.966821
      320.000000       80.000000        2.052826
      320.000000       75.000000        2.209370
      320.000000       70.000000        2.678300
      320.000000       65.000000        3.187973
      320.000000       60.000000        3.414541
      320.000000       55.000000        3.854974
      320.000000       50.000000        4.077841
      320.000000       45.000000        4.330885
      320.000000       40.000000        4.548669
      320.000000       35.000000        4.749003
      320.000000       30.000000        4.891466
      320.000000       25.000000        5.065407
      320.000000       20.000000        5.216730
      320.000000       15.000000        5.444050
      320.000000       10.000000        5.838524
      320.000000        5.000000        6.374263
      320.000000    0.000000E+00        6.681223
      320.000000       -5.000000        6.163009
      320.000000      -10.000000        4.715125
      320.000000      -15.000000        6.091665
      320.000000      -20.000000        6.226909
      320.000000      -25.000000        5.950300
      320.000000      -30.000000        5.671219
      320.000000      -35.000000        5.468705
      320.000000      -40.000000        5.423279
      320.000000      -45.000000        5.273058
      320.000000      -50.000000        5.220063
      320.000000      -55.000000        5.121968
      320.000000      -60.000000        5.102907
      320.000000      -65.000000        5.097217
      320.000000      -70.000000        5.169733
      320.000000      -75.000000        5.093412
      320.000000      -80.000000        5.009553
      320.000000      -85.000000        5.028809
      320.000000      -90.000000        5.020269
      325.000000       90.000000        2.020500
      325.000000       85.000000        1.996043
      325.000000       80.000000        2.167040
      325.000000       75.000000        2.342459
      325.000000       70.000000        2.857942
      325.000000       65.000000        3.356664
      325.000000       60.000000        3.651147
      325.000000       55.000000        4.003889
      325.000000       50.000000        4.192722
      325.000000       45.000000        4.423235
      325.000000       40.000000        4.613176
      325.000000       35.000000        4.786543
      325.000000       30.000000        4.920333
      325.000000       25.000000        5.076406
      325.000000       20.000000        5.219169
      325.000000       15.000000        5.451144
      325.000000       10.000000        5.854657
      325.000000        5.000000        6.395287
      325.000000    0.000000E+00        6.660403
      325.000000       -5.000000        6.093331
      325.000000      -10.000000        5.006519
      325.000000      -15.000000        6.214902
      325.000000      -20.000000        6.309151
      325.000000      -25.000000        6.044085
      325.000000      -30.000000        5.729531
      325.000000      -35.000000        5.506165
      325.000000      -40.000000        5.416733
      325.000000      -45.000000        5.258818
      325.000000      -50.000000        5.195465
      325.000000      -55.000000        5.104469
      325.000000      -60.000000        5.083181
      325.000000      -65.000000        5.076021
      325.000000      -70.000000        5.153221
      325.000000      -75.000000        5.109896
      325.000000      -80.000000        5.026522
      325.000000      -85.000000        5.034374
      325.000000      -90.000000        5.020269
      330.000000       90.000000        2.020500
      330.000000       85.000000        2.026492
      330.000000       80.000000        2.277883
      330.000000       75.000000        2.489776
      330.000000       70.000000        3.047202
      330.000000       65.000000        3.514123
      330.000000       60.000000        3.840739
      330.000000       55.000000        4.117254
      330.000000       50.000000        4.289455
      330.000000       45.000000        4.490220
      330.000000       40.000000        4.656850
      330.000000       35.000000        4.805138
      330.000000       30.000000        4.932374
      330.000000       25.000000        5.073129
      330.000000       20.000000        5.215233
      330.000000       15.000000        5.452158
      330.000000       10.000000        5.859835
      330.000000        5.000000        6.398168
      330.000000    0.000000E+00        6.613392
      330.000000       -5.000000        6.001061
      330.000000      -10.000000        5.294971
      330.000000      -15.000000        6.315262
      330.000000      -20.000000        6.387537
      330.000000      -25.000000        6.144899
      330.000000      -30.000000        5.809373
      330.000000      -35.000000        5.557759
      330.000000      -40.000000        5.422472
      330.000000      -45.000000        5.255282
      330.000000      -50.000000        5.171889
      330.000000      -55.000000        5.084791
      330.000000      -60.000000        5.056717
      330.000000      -65.000000        5.054931
      330.000000      -70.000000        5.129501
      330.000000      -75.000000        5.121516
      330.000000      -80.000000        5.042208
      330.000000      -85.000000        5.038762
      330.000000      -90.000000        5.020269
      335.000000       90.000000        2.020500
      335.000000       85.000000        2.057731
      335.000000       80.000000        2.378742
      335.000000       75.000000        2.664340
      335.000000       70.000000        3.243209
      335.000000       65.000000        3.662966
      335.000000       60.000000        3.991478
      335.000000       55.000000        4.199379
      335.000000       50.000000        4.362401
      335.000000       45.000000        4.537530
      335.000000       40.000000        4.688165
      335.000000       35.000000        4.817964
      335.000000       30.000000        4.940441
      335.000000       25.000000        5.065032
      335.000000       20.000000        5.207103
      335.000000       15.000000        5.441709
      335.000000       10.000000        5.862529
      335.000000        5.000000        6.400348
      335.000000    0.000000E+00        6.560530
      335.000000       -5.000000        5.901737
      335.000000      -10.000000        5.569293
      335.000000      -15.000000        6.406480
