lat	lon	on2	fdoy
-59.925922	305.0683	0.28933164	30.40501
-59.793865	305.30945	0.33897594	30.405045
-59.660515	305.5479	0.30723414	30.405079
-59.528004	305.78616	0.38227668	30.405113
-59.394005	306.0209	0.3741596	30.40515
-59.259346	306.2535	0.38633242	30.405184
-59.125065	306.4855	0.34064218	30.405218
-58.98992	306.7132	0.34357306	30.405252
-58.85445	306.942	0.34116575	30.405289
-58.717968	307.16754	0.35675952	30.405323
-58.581284	307.3901	0.39486846	30.405357
-58.444107	307.612	0.38838056	30.405392
-58.30668	307.8316	0.31896535	30.405426
-58.168602	308.0498	0.48481682	30.405462
-58.030437	308.2661	0.37533477	30.405497
-57.89073	308.48007	0.362205	30.40553
-57.7518	308.69196	0.44885293	30.405565
-57.61207	308.90244	0.28005752	30.4056
-57.471924	309.11066	0.33376125	30.405636
-57.331264	309.318	0.34440503	30.40567
-57.19049	309.52417	0.35216627	30.405704
-57.04881	309.72635	0.36875317	30.405739
-56.907455	309.92868	0.41868564	30.405773
-56.764996	310.12888	0.33116993	30.40581
-56.622204	310.3275	0.4162946	30.405844
-56.479557	310.5234	0.39846984	30.405878
-56.33579	310.71912	0.43525985	30.405912
-56.191856	310.91318	0.40129313	30.405947
-56.04774	311.10464	0.3574296	30.405983
-55.90356	311.2954	0.38365337	30.406017
-55.75906	311.48395	0.3892534	30.406052
-55.6136	311.67145	0.40036574	30.406086
-55.468105	311.8573	0.36433646	30.40612
-55.322906	312.04187	0.36635885	30.406157
-55.175323	312.22333	0.4046456	30.40619
-55.028675	312.4048	0.4415091	30.406225
-54.88156	312.58395	0.4423097	30.40626
-54.734238	312.7625	0.440133	30.406294
-54.586266	312.9392	0.4160988	30.40633
-54.43925	313.11563	0.37092963	30.406364
-54.29017	313.28992	0.4226515	30.406399
-54.14081	313.4614	0.36169925	30.406433
-53.992577	313.63275	0.4391527	30.406467
-53.843266	313.8025	0.39484337	30.406504
-53.69379	313.9712	0.4847791	30.406538
-53.544025	314.13873	0.43728617	30.406572
-53.394043	314.3045	0.40722176	30.406607
-53.243023	314.46832	0.45930663	30.406641
-53.09229	314.63263	0.4268706	30.406677
-52.941444	314.79395	0.42156425	30.406712
-52.790073	314.9545	0.39574084	30.406746
-52.638992	315.11386	0.4039403	30.40678
-52.486404	315.2717	0.44028613	30.406815
-52.334038	315.42877	0.3656275	30.40685
-52.182095	315.58487	0.4595988	30.406885
-52.029346	315.73926	0.38911286	30.40692
-51.87661	315.89313	0.34829536	30.406954
-51.722565	316.0439	0.43869928	30.40699
-51.569702	316.19595	0.4127846	30.407024
-51.41531	316.34467	0.42362794	30.407059
-51.261818	316.4947	0.4535615	30.407093
-51.10732	316.64114	0.3629153	30.407127
-50.953026	316.78745	0.3959476	30.407164
-50.79838	316.93286	0.41844097	30.407198
-50.642624	317.07703	0.4333351	30.407232
-50.487385	317.2204	0.35087326	30.407267
-50.332424	317.36206	0.40831378	30.4073
-50.177277	317.50375	0.4427671	30.407337
-50.02045	317.6433	0.38988164	30.407372
-49.86459	317.78226	0.50008106	30.407406
-49.7076	317.91968	0.41945466	30.40744
-49.547153	318.06033	0.40020165	30.407475
-49.39366	318.1911	0.40192416	30.40751
-49.23272	318.33057	0.39340612	30.407545
-49.079514	318.4609	0.46375546	30.40758
-48.922215	318.5927	0.43092152	30.407614
-48.76455	318.72525	0.3727893	30.407648
-48.607124	318.8571	0.47082886	30.407684
-48.449314	318.9867	0.43734118	30.407719
-48.290306	319.1163	0.40638968	30.407753
-48.13211	319.2428	0.4215816	30.407787
-47.97341	319.37048	0.45060262	30.407822
-47.813423	319.49667	0.46770462	30.407858
-47.65477	319.62097	0.3984569	30.407892
-47.495487	319.74716	0.39060196	30.407927
-47.336113	319.86856	0.45192066	30.40796
-47.175873	319.99173	0.44145152	30.407995
-47.01605	320.11313	0.38277748	30.408031
-46.85586	320.23447	0.4342722	30.408066
-46.695175	320.35446	0.42924938	30.4081
-46.535316	320.47443	0.44791308	30.408134
-46.37433	320.59204	0.42281398	30.408169
-46.213432	320.70975	0.4584112	30.408205
-46.05283	320.82663	0.39373478	30.40824
-45.890953	320.9426	0.42870948	30.408274
-45.730064	321.05765	0.3843225	30.408308
-45.568436	321.1716	0.43340597	30.408344
-45.40676	321.2855	0.43370196	30.408379
-45.244667	321.39838	0.42154083	30.408413
-45.08252	321.50998	0.37891307	30.408447
-44.92041	321.6219	0.4004387	30.408482
-44.758274	321.73154	0.4234524	30.408518
-44.594917	321.84106	0.4630184	30.408552
-44.43285	321.95038	0.39009288	30.408587
-44.2701	322.05936	0.44257274	30.40862
-44.106743	322.16718	0.40653875	30.408655
-43.94364	322.27344	0.39672473	30.408691
-43.779972	322.3794	0.40899405	30.408726
-43.61706	322.48538	0.4026536	30.40876
-43.453476	322.5902	0.43417177	30.408794
-43.289562	322.69427	0.45525804	30.408829
-43.125824	322.7981	0.46539572	30.408865
-42.961178	322.90015	0.37742266	30.4089
-42.79732	323.00278	0.47151914	30.408934
-42.63234	323.10318	0.41690162	30.408968
-42.468033	323.20377	0.39736053	30.409002
-42.304028	323.30438	0.39691582	30.409039
-42.138924	323.40393	0.46320996	30.409073
-41.97371	323.5026	0.40506998	30.409107
-41.808697	323.60138	0.43456176	30.409142
-41.643703	323.6983	0.36512157	30.409176
-41.47843	323.7955	0.39839956	30.409212
-41.3129	323.8916	0.41517434	30.409246
-41.146835	323.98746	0.38662896	30.40928
-40.98135	324.08215	0.38390163	30.409315
-40.815605	324.17706	0.3903168	30.40935
-40.64939	324.27103	0.38761565	30.409386
-40.48339	324.36444	0.44211397	30.40942
-40.317226	324.45706	0.40221962	30.409454
-40.151123	324.5491	0.41466835	30.409489
-39.984215	324.64053	0.3968995	30.409523
-39.81762	324.7324	0.43970606	30.40956
-39.6518	324.82227	0.46826127	30.409594
-39.484795	324.91272	0.46503392	30.409628
-39.317898	325.0013	0.42405298	30.409662
-39.15063	325.0907	0.417473	30.409697
-38.98345	325.17926	0.46509847	30.409733
-38.8162	325.2671	0.40553996	30.409767
-38.648884	325.3539	0.4209672	30.409801
-38.48143	325.4411	0.4761841	30.409836
-38.31346	325.52798	0.4422497	30.40987
-38.14573	325.6128	0.40511623	30.409906
-37.978188	325.69913	0.45775154	30.40994
-37.809856	325.78317	0.41677502	30.409975
-37.641994	325.86813	0.40417615	30.41001
-37.473564	325.95105	0.42995837	30.410044
-37.30581	326.03552	0.38109037	30.41008
-37.137016	326.11752	0.412513	30.410114
-36.96832	326.1999	0.41961542	30.410149
-36.800064	326.28177	0.40718612	30.410183
-36.630955	326.36316	0.42583886	30.410217
-36.46245	326.44443	0.4085534	30.410254
-36.293488	326.525	0.3937634	30.410288
-36.12475	326.60538	0.40757558	30.410322
-35.95608	326.68503	0.40045324	30.410357
-35.786423	326.76428	0.37597123	30.410393
-35.61686	326.84286	0.3837066	30.410427
-35.44827	326.92178	0.39619902	30.410461
-35.277657	326.9991	0.3813626	30.410496
-35.108505	327.07578	0.3702213	30.41053
-34.93829	327.15323	0.37649164	30.410566
-34.76907	327.22946	0.39331445	30.4106
-34.599247	327.30548	0.3954943	30.410635
-34.429928	327.38232	0.34578112	30.41067
-34.25905	327.45706	0.44400212	30.410704
-34.088665	327.53137	0.4182559	30.41074
-33.918644	327.60654	0.34678212	30.410774
-33.74802	327.68033	0.40406772	30.410809
-33.577606	327.75357	0.38958558	30.410843
-33.407364	327.82745	0.4407275	30.410877
-33.236553	327.89984	0.36065778	30.410913
-33.066223	327.97226	0.35784838	30.410948
-32.89543	328.0448	0.3735536	30.410982
-32.72404	328.1162	0.348057	30.411016
-32.553974	328.18854	0.4257733	30.41105
-32.381824	328.25842	0.36583808	30.411087
-32.21176	328.32993	0.383131	30.411121
-32.040466	328.4002	0.35983124	30.411156
-31.869595	328.47028	0.33999816	30.41119
-31.69301	328.54123	0.33061996	30.411224
-31.52636	328.6088	0.36982635	30.41126
-31.354654	328.67776	0.33264574	30.411295
-31.183472	328.7462	0.33263376	30.41133
-31.011656	328.81433	0.41599616	30.411364
-30.84016	328.88208	0.3457242	30.411398
-30.667795	328.94885	0.3450354	30.411434
-30.495955	329.01602	0.3627915	30.411469
-30.324526	329.08347	0.34426233	30.411503
-30.15207	329.14957	0.3356085	30.411537
-29.979525	329.21503	0.39917347	30.411572
-29.807854	329.28162	0.35255435	30.411608
-29.635855	329.34784	0.36039838	30.411642
-29.463526	329.41238	0.32366815	30.411676
-29.291313	329.47736	0.33761445	30.41171
-29.11812	329.54153	0.3429269	30.411745
-28.9456	329.6055	0.3544776	30.411781
-28.773676	329.67078	0.30309632	30.411816
-28.600876	329.7338	0.33516034	30.41185
-28.42786	329.79706	0.37119725	30.411884
-28.25525	329.85992	0.35018668	30.411919
-28.0824	329.9234	0.29806432	30.411955
-27.909199	329.985	0.33469644	30.41199
-27.73619	330.04788	0.37341258	30.412024
-27.563251	330.10916	0.36315075	30.412058
-27.390097	330.1709	0.32581988	30.412094
-27.216866	330.23285	0.29332367	30.412128
-27.043344	330.29294	0.3171508	30.412163
-26.87043	330.35455	0.32233313	30.412197
-26.69714	330.41446	0.336013	30.412231
-26.523325	330.47504	0.33104506	30.412268
-26.34979	330.5349	0.31576213	30.412302
-26.176126	330.59418	0.31123653	30.412336
-26.002663	330.6531	0.33570424	30.41237
-25.829302	330.7138	0.2986262	30.412405
-25.655855	330.77182	0.29609504	30.412441
-25.48171	330.83075	0.3298935	30.412476
-25.30805	330.88928	0.3174099	30.41251
-25.13364	330.94687	0.32279363	30.412544
-24.95978	331.00473	0.27838948	30.412579
-24.78591	331.06244	0.32835332	30.412615
-24.611378	331.12012	0.33335117	30.41265
-24.437643	331.1772	0.33597174	30.412683
-24.262917	331.23343	0.30764952	30.412718
-24.089027	331.29083	0.33280906	30.412752
-23.914745	331.3476	0.3031099	30.412788
-23.740175	331.40268	0.36158296	30.412823
-23.56581	331.45938	0.33970132	30.412857
-23.391897	331.51523	0.3114616	30.412891
-23.216707	331.57	0.25657395	30.412926
-23.042074	331.62567	0.2991313	30.412962
-22.867102	331.68027	0.29247865	30.412996
-22.692621	331.73505	0.28099105	30.41303
-22.517956	331.78973	0.36997876	30.413065
-22.343678	331.84442	0.342828	30.4131
-22.168674	331.89938	0.28896245	30.413136
-21.99352	331.95282	0.31172588	30.41317
-21.818638	332.00696	0.35622534	30.413204
-21.643978	332.06046	0.30932686	30.413239
-21.469019	332.11398	0.29862347	30.413273
-21.29368	332.16678	0.35338822	30.41331
-21.117912	332.21887	0.3386638	30.413343
-20.943123	332.27252	0.2717581	30.413378
-20.76811	332.32498	0.2936422	30.413412
-20.592615	332.3776	0.29404846	30.413446
-20.417356	332.42975	0.30831364	30.413483
-20.242126	332.4815	0.30192778	30.413517
-20.066195	332.53253	0.3510904	30.413551
-19.891087	332.58475	0.30761942	30.413586
-19.715752	332.63583	0.32251987	30.41362
-19.540308	332.6867	0.32564887	30.413656
-19.364756	332.7386	0.3510457	30.41369
-19.188547	332.7886	0.34892312	30.413725
-19.012976	332.83884	0.33860692	30.41376
-18.83708	332.8892	0.355199	30.413795
-18.661665	332.94	0.31547597	30.41383
-18.485497	332.98972	0.3207182	30.413864
-18.310385	333.03992	0.3100811	30.413898
-18.133976	333.09024	0.32427558	30.413933
-17.958324	333.1391	0.3002325	30.413969
-17.781595	333.1877	0.34294906	30.414003
-17.605509	333.23718	0.31779072	30.414038
-17.429768	333.28625	0.387275	30.414072
-17.25343	333.33502	0.29465696	30.414106
-17.077278	333.3839	0.4264973	30.414143
-16.901026	333.43213	0.3542721	30.414177
-16.72578	333.48148	0.37331328	30.414211
-16.549412	333.5297	0.3503528	30.414246
-16.372835	333.57736	0.38736948	30.41428
-16.19627	333.62527	0.34557202	30.414316
-16.0197	333.67294	0.3749517	30.41435
-15.843056	333.72015	0.37817505	30.414385
-15.66678	333.7676	0.35747793	30.41442
-15.489854	333.8145	0.34306523	30.414454
-15.313956	333.86206	0.38994178	30.41449
-15.136976	333.90866	0.3902823	30.414524
-14.960164	333.95468	0.45547333	30.414558
-14.783424	334.00214	0.44204113	30.414593
-14.607099	334.04916	0.36786518	30.414627
-14.430417	334.09512	0.4081457	30.414663
-14.253528	334.1409	0.41549554	30.414698
-14.076904	334.18756	0.3634797	30.414732
-13.89994	334.23346	0.4230385	30.414766
-13.723242	334.27896	0.35869017	30.4148
-13.5463295	334.32495	0.40150508	30.414837
-13.369008	334.3701	0.38591364	30.414871
-13.192446	334.41617	0.36220142	30.414906
-13.014946	334.46094	0.4574379	30.41494
-12.83823	334.50577	0.41099748	30.414974
-12.660868	334.55066	0.42903253	30.41501
-12.484306	334.59616	0.44624957	30.415045
-12.306202	334.64038	0.43495998	30.41508
-12.129744	334.68506	0.38533178	30.415113
-11.952264	334.72946	0.40813783	30.41515
-11.7750635	334.7734	0.381565	30.415184
-11.597765	334.81775	0.45961598	30.415218
-11.420466	334.86224	0.4527252	30.415253
-11.243577	334.906	0.4053708	30.415287
-11.065915	334.95	0.48622242	30.415323
-10.888446	334.99377	0.43822494	30.415358
-10.710914	335.03674	0.42584267	30.415392
-10.533268	335.08096	0.43738446	30.415426
-10.355972	335.1246	0.44646892	30.41546
-10.178184	335.16748	0.45371196	30.415497
-10.000796	335.2105	0.44477305	30.415531
-9.822978	335.2542	0.44819525	30.415565
-9.645912	335.297	0.45880434	30.4156
-9.467924	335.33975	0.42275152	30.415634
-9.290689	335.3829	0.47395983	30.41567
-9.113107	335.42526	0.4092038	30.415705
-8.935823	335.46808	0.47262797	30.41574
-8.757144	335.50995	0.4225386	30.415773
-8.579617	335.5521	0.4447221	30.415808
-8.401738	335.59515	0.43458298	30.415844
-8.224251	335.63684	0.40904972	30.415878
-8.046392	335.67908	0.47691414	30.415913
-7.868421	335.7211	0.4961833	30.415947
-7.6901727	335.76273	0.4339396	30.415981
-7.512791	335.8042	0.4217786	30.416018
-7.3344903	335.84552	0.5245333	30.416052
-7.156854	335.88766	0.47049287	30.416086
-6.978509	335.92868	0.45414218	30.41612
-6.800968	335.97086	0.47655132	30.416155
-6.6224155	336.01193	0.4753355	30.416191
-6.444426	336.05338	0.4411455	30.416225
-6.266563	336.0945	0.48413125	30.41626
-6.088302	336.13474	0.49546823	30.416294
-5.9099603	336.17603	0.45049283	30.416328
-5.7315583	336.21643	0.4077821	30.416365
-5.554127	336.25818	0.46056095	30.416399
-5.3752966	336.2981	0.52449715	30.416433
-5.197402	336.3393	0.46698782	30.416468
-5.0187078	336.37927	0.4411892	30.416502
-4.840494	336.41968	0.44686207	30.416538
-4.6621637	336.46045	0.43361285	30.416573
-4.4841437	336.50055	0.5424173	30.416607
-4.3054543	336.54065	0.44347754	30.416641
-4.1276283	336.5803	0.4792504	30.416676
-3.9488413	336.62003	0.46308848	30.416712
-3.770296	336.66095	0.44439378	30.416746
-3.5921426	336.70096	0.45027974	30.41678
-3.4134789	336.74008	0.4981992	30.416815
-3.2350187	336.78043	0.41498932	30.416851
-3.0562415	336.81976	0.4467326	30.416885
-2.8782072	336.85956	0.49867812	30.41692
-2.6997993	336.89954	0.44199726	30.416954
-2.5208993	336.93887	0.39638165	30.416988
-2.3424199	336.97836	0.47786447	30.417025
-2.163839	337.0181	0.42583922	30.417059
-1.9852352	337.05737	0.4490992	30.417093
-1.8065851	337.0964	0.47988907	30.417128
-1.6281179	337.13577	0.47036722	30.417162
-1.4493527	337.1754	0.43356743	30.417198
-1.2708008	337.21396	0.45915058	30.417233
-1.0923629	337.25235	0.50542176	30.417267
-0.9130904	337.29187	0.4939585	30.417301
-0.73419493	337.3306	0.5047395	30.417336
-0.55600035	337.37	0.46446785	30.417372
-0.37726116	337.40857	0.44248912	30.417406
-0.1981309	337.44745	0.4768919	30.41744
-0.01929399	337.48605	0.4363334	30.417475
0.15946195	337.52493	0.52750075	30.41751
0.33758384	337.5641	0.47596332	30.417545
0.51648325	337.60168	0.4618605	30.41758
0.69604594	337.64014	0.5312941	30.417614
0.8745232	337.67856	0.4763547	30.417648
1.0532224	337.7174	0.53065586	30.417683
1.2320124	337.75583	0.49777153	30.417719
1.4108927	337.7949	0.47525194	30.417753
1.589338	337.83267	0.54883873	30.417788
1.589338	337.83267	0.54883873	30.417788
1.7688745	337.87085	0.46072266	30.417822
1.9479835	337.9094	0.4535515	30.417856
2.126925	337.94717	0.5469512	30.417892
2.3056116	337.98572	0.51881206	30.417927
2.484626	338.02402	0.49994776	30.417961
2.6639972	338.06213	0.506215	30.417995
2.8430119	338.1001	0.45251432	30.41803
3.0211313	338.1387	0.49164328	30.418066
3.2004168	338.1764	0.5759866	30.4181
3.3801281	338.21375	0.58721256	30.418135
3.5590618	338.25192	0.48366943	30.418169
3.738089	338.28952	0.48745784	30.418203
3.916996	338.32782	0.46749905	30.41824
4.096457	338.36554	0.51478076	30.418274
4.275439	338.40314	0.48232165	30.418308
4.454253	338.44128	0.4980676	30.418343
4.6332994	338.4787	0.49099335	30.418377
4.8130183	338.5164	0.5642029	30.418413
4.9921107	338.55392	0.45762625	30.418447
5.1715174	338.59128	0.49204895	30.418482
5.350859	338.6288	0.47733667	30.418516
5.529414	338.6673	0.46412537	30.41855
5.708961	338.70438	0.4945155	30.418587
5.887978	338.74268	0.4402928	30.418621
6.0670877	338.78012	0.43264666	30.418655
6.2464895	338.8174	0.49669632	30.41869
6.425614	338.85522	0.4934099	30.418724
6.604541	338.89203	0.48986337	30.41876
6.784692	338.92917	0.49482378	30.418795
6.9636025	338.96753	0.4857894	30.418829
7.1473064	339.00607	0.48951188	30.418863
7.322131	339.0425	0.4870083	30.4189
7.501685	339.07993	0.541165	30.418934
7.6808023	339.11795	0.5276195	30.418968
7.860473	339.15475	0.5295118	30.419003
8.039378	339.19128	0.49324206	30.419037
8.217942	339.23013	0.49677017	30.419073
8.39785	339.26678	0.49543837	30.419107
8.577259	339.30414	0.50220346	30.419142
8.756794	339.34143	0.5135701	30.419176
8.936016	339.37927	0.5115186	30.41921
9.115409	339.41608	0.55844843	30.419247
9.294834	339.45377	0.45651248	30.419281
9.474113	339.4924	0.54948056	30.419315
9.653688	339.52844	0.4756876	30.41935
9.832738	339.56622	0.44703516	30.419384
10.012475	339.60367	0.48691705	30.41942
10.191662	339.6409	0.5379391	30.419455
10.371219	339.6787	0.525097	30.419489
10.550069	339.71683	0.4805784	30.419523
10.729691	339.75366	0.49746844	30.419558
10.90923	339.7911	0.49717125	30.419594
11.088592	339.8286	0.48682377	30.419628
11.2681875	339.86603	0.5402968	30.419662
11.447495	339.90372	0.48054287	30.419697
11.626855	339.94113	0.5013703	30.419731
11.806198	339.97824	0.4791619	30.419767
11.985623	340.01584	0.50093365	30.419802
12.164888	340.05365	0.51705325	30.419836
12.344476	340.09137	0.512833	30.41987
12.524195	340.12872	0.5805533	30.419905
12.703287	340.1658	0.55806196	30.41994
12.88322	340.20404	0.5265155	30.419975
13.06235	340.24042	0.51294863	30.42001
13.24207	340.2792	0.54966676	30.420044
13.421327	340.3166	0.4647273	30.420078
13.600799	340.35474	0.49318483	30.420115
13.780159	340.39258	0.4907824	30.420149
13.959565	340.42993	0.48618838	30.420183
14.139241	340.46786	0.4669362	30.420218
14.318258	340.5063	0.44124827	30.420252
14.497932	340.54364	0.47881636	30.420288
14.677728	340.58096	0.5261543	30.420322
14.856197	340.61993	0.5676081	30.420357
15.036099	340.65668	0.49385485	30.420391
15.215589	340.69543	0.49127623	30.420425
15.39501	340.73312	0.48001292	30.420462
15.575062	340.7708	0.47576556	30.420496
15.754593	340.8094	0.51296103	30.42053
15.933697	340.84708	0.47345886	30.420565
16.11348	340.8849	0.49939862	30.4206
16.292927	340.92358	0.4571816	30.420635
16.472157	340.96194	0.47750178	30.42067
16.651846	340.99997	0.50979376	30.420704
16.831123	341.03766	0.4974495	30.420738
17.01035	341.07687	0.5169363	30.420774
17.189735	341.116	0.49068627	30.420809
17.369179	341.15402	0.5753064	30.420843
17.548883	341.19174	0.47210196	30.420877
17.7285	341.23044	0.5286099	30.420912
17.907946	341.26816	0.5054029	30.420948
18.086952	341.30807	0.5192025	30.420982
18.266611	341.3458	0.541793	30.421017
18.44608	341.38403	0.4572148	30.421051
18.62528	341.42374	0.46025905	30.421085
18.805025	341.46222	0.512725	30.421122
18.984848	341.50055	0.52335167	30.421156
19.163904	341.54037	0.46078077	30.42119
19.342829	341.58005	0.4588807	30.421225
19.522846	341.61798	0.4766687	30.421259
19.702547	341.6569	0.5139984	30.421295
19.885965	341.6976	0.53931975	30.42133
20.060831	341.7354	0.47920862	30.421364
20.240818	341.77405	0.5147116	30.421398
20.411093	341.81253	0.49081424	30.421432
20.59898	341.85355	0.50591624	30.421469
20.782919	341.8949	0.49860838	30.421503
20.957445	341.93335	0.4708533	30.421537
21.137102	341.97272	0.50804365	30.421572
21.315905	342.01254	0.45614365	30.421606
21.495808	342.05185	0.49888316	30.421642
21.675432	342.09232	0.46513876	30.421677
21.853857	342.13297	0.5309925	30.421711
22.033672	342.1717	0.51938057	30.421745
22.213217	342.21274	0.5763637	30.42178
22.39236	342.25195	0.52827907	30.421816
22.571907	342.29257	0.5212405	30.42185
22.750996	342.33337	0.42658547	30.421885
22.930653	342.37378	0.5284096	30.421919
23.109274	342.4139	0.48499283	30.421955
23.288767	342.4547	0.5033978	30.42199
23.46807	342.49472	0.42797014	30.422024
23.647255	342.53677	0.46365193	30.422058
23.826324	342.57724	0.42248556	30.422092
24.006021	342.6177	0.49191108	30.422129
24.189806	342.65924	0.4760053	30.422163
24.364777	342.69965	0.52924216	30.422197
24.54354	342.74158	0.52794707	30.422232
24.722925	342.783	0.52762806	30.422266
24.90177	342.8248	0.44429204	30.422302
25.080725	342.8666	0.5510447	30.422337
25.259943	342.9084	0.4912698	30.42237
25.439709	342.9495	0.46459416	30.422405
25.618395	342.99136	0.4626992	30.42244
25.798285	343.03256	0.4625303	30.422476
25.981218	343.076	0.49375853	30.42251
26.155867	343.11697	0.43278643	30.422544
26.335472	343.1595	0.51018596	30.422579
26.514318	343.20206	0.488777	30.422613
26.693235	343.24496	0.52650166	30.42265
26.872246	343.28735	0.48656228	30.422684
27.051006	343.33075	0.4752665	30.422718
27.230337	343.37283	0.46105883	30.422752
27.409832	343.4156	0.5578927	30.422787
27.588459	343.4589	0.5273652	30.422823
27.76772	343.50214	0.5363313	30.422857
27.946535	343.54636	0.5462867	30.422892
28.125118	343.5892	0.4473643	30.422926
28.3041	343.63235	0.45862368	30.42296
28.483315	343.6771	0.5264956	30.422997
28.662241	343.7206	0.5288967	30.42303
28.840921	343.76447	0.53086066	30.423065
29.019945	343.8091	0.49853417	30.4231
29.198591	343.85294	0.49956962	30.423134
29.37784	343.8969	0.49359527	30.42317
29.556526	343.94196	0.4955909	30.423204
29.735468	343.9867	0.5617565	30.423239
29.914291	344.0315	0.5082948	30.423273
30.09276	344.07684	0.517488	30.423307
30.271795	344.12183	0.5462426	30.423344
30.450243	344.16736	0.5415957	30.423378
30.629333	344.21228	0.4943101	30.423412
30.807789	344.25797	0.5378599	30.423447
30.98625	344.3049	0.5422423	30.423481
31.165346	344.3497	0.5002694	30.423517
31.343693	344.39703	0.52470624	30.423552
31.523062	344.4428	0.52763283	30.423586
31.701208	344.4895	0.5775306	30.42362
31.879532	344.5358	0.5493232	30.423656
32.05794	344.58322	0.5086349	30.42369
32.237064	344.62927	0.57332957	30.423725
32.41551	344.67722	0.5870087	30.42376
32.593384	344.72458	0.52630854	30.423794
32.772736	344.7723	0.57083	30.42383
32.951683	344.81882	0.55212295	30.423864
33.129868	344.8674	0.53325343	30.423899
33.307842	344.91516	0.55055296	30.423933
33.48707	344.96365	0.5579034	30.423967
33.664406	345.0121	0.574715	30.424004
33.843285	345.0607	0.5301796	30.424038
34.021557	345.11008	0.56474125	30.424072
34.199856	345.1588	0.5715755	30.424107
34.377995	345.20816	0.478803	30.42414
34.556694	345.25836	0.54555404	30.424177
34.73439	345.3071	0.54685414	30.424212
34.917416	345.3589	0.6274427	30.424246
35.0906	345.4075	0.5901704	30.42428
35.26959	345.45743	0.575282	30.424314
35.44753	345.50735	0.5796181	30.42435
35.625748	345.55795	0.6085483	30.424385
35.804012	345.60934	0.5490867	30.42442
35.982292	345.6605	0.5116905	30.424454
36.160133	345.71164	0.59533095	30.424488
36.338226	345.7626	0.5595602	30.424524
36.51592	345.81564	0.5469166	30.424559
36.693623	345.86694	0.6042392	30.424593
36.87198	345.91837	0.5067431	30.424627
37.050186	345.9723	0.48944268	30.424662
37.22802	346.0245	0.6240357	30.424698
37.405643	346.07828	0.5248562	30.424732
37.583324	346.1316	0.5881032	30.424767
37.766235	346.1864	0.5085622	30.4248
37.939087	346.23975	0.58715844	30.424835
38.116905	346.29272	0.69747865	30.424871
38.294636	346.3472	0.56496644	30.424906
38.472076	346.4021	0.56244266	30.42494
38.6498	346.4565	0.5616894	30.424974
38.827297	346.51242	0.54972744	30.42501
39.004906	346.5668	0.591413	30.425045
39.183147	346.6226	0.6396334	30.42508
39.360424	346.67868	0.58239996	30.425114
39.5381	346.7352	0.54154575	30.425148
39.71567	346.79132	0.61483026	30.425184
39.89307	346.8486	0.57604563	30.425219
40.07007	346.90546	0.6377448	30.425253
40.247425	346.9628	0.5862986	30.425287
40.429157	347.02194	0.6141584	30.425322
40.602226	347.0793	0.6088959	30.425358
40.77956	347.13696	0.6203463	30.425392
40.956455	347.19608	0.62667847	30.425426
41.13383	347.2548	0.7028377	30.42546
41.31156	347.314	0.61179364	30.425495
41.488247	347.37292	0.6933085	30.425531
41.66564	347.43295	0.6203526	30.425566
41.842464	347.4939	0.63552403	30.4256
42.019447	347.55417	0.61524975	30.425634
42.196445	347.615	0.5933298	30.425669
42.372906	347.6778	0.6060605	30.425705
42.549686	347.7373	0.6449355	30.42574
42.726048	347.80014	0.7094965	30.425774
42.903103	347.863	0.6000078	30.425808
43.079636	347.9257	0.6214844	30.425842
43.25621	347.98776	0.54316556	30.425879
43.433144	348.05185	0.7061877	30.425913
43.60976	348.11627	0.59190345	30.425947
43.786312	348.18042	0.62769914	30.425982
43.9632	348.24448	0.63287854	30.426016
44.13923	348.31024	0.6285027	30.426052
44.31619	348.37503	0.6433238	30.426086
44.49233	348.44138	0.6044632	30.42612
44.668777	348.50665	0.57667947	30.426155
44.845257	348.57394	0.55680084	30.42619
45.02121	348.64148	0.653983	30.426226
45.197636	348.70926	0.6007823	30.42626
45.37369	348.77713	0.6441678	30.426294
45.549595	348.84583	0.63610256	30.426329
45.72627	348.91412	0.646641	30.426363
45.90182	348.98334	0.6382036	30.4264
46.07836	349.05258	0.62198126	30.426434
46.253757	349.12277	0.67428195	30.426468
46.429996	349.19318	0.59909344	30.426502
46.605824	349.26407	0.5506849	30.426537
46.781563	349.3354	0.6579622	30.426573
46.957607	349.40768	0.6363847	30.426607
47.13298	349.48065	0.6410798	30.426641
47.30886	349.55304	0.6656749	30.426676
47.484432	349.62842	0.6689371	30.42671
47.659924	349.70084	0.6346383	30.426746
47.835224	349.77643	0.6631535	30.42678
48.010803	349.85095	0.5406078	30.426815
48.186306	349.9265	0.63018525	30.42685
48.361637	350.00287	0.6116035	30.426884
48.53674	350.07922	0.69252455	30.42692
48.716362	350.15823	0.54159856	30.426954
48.887074	350.2355	0.57405937	30.426989
49.062145	350.31335	0.6428782	30.427023
49.237007	350.39212	0.6672152	30.42706
49.411865	350.4716	0.57697165	30.427094
49.58714	350.55127	0.60858095	30.427128
49.761414	350.63165	0.63632834	30.427162
49.9366	350.71274	0.6326997	30.427197
50.11108	350.79483	0.667784	30.427233
50.28599	350.87802	0.7149794	30.427267
50.460255	350.96036	0.64584494	30.427301
50.63453	351.04425	0.6672373	30.427336
50.809055	351.12817	0.6006038	30.42737
50.98281	351.21353	0.72087777	30.427406
51.15738	351.29874	0.69114685	30.42744
